trial_id,uid,batch,trial,rank,etype,organic_rank,top_y,bottom_y,center_y,left_x,right_x,n_total,n_organic,doc_height,screen_height,html_handle,html_signature
p042-b2-t4,42,2,4,13,native_ad,,2138.0,2207.0,2172.5,162.0,702.0,16,9,3099,1024,,
p042-b2-t4,42,2,4,14,native_ad,,2233.0,2302.0,2267.5,162.0,702.0,16,9,3099,1024,,
p042-b2-t4,42,2,4,15,native_ad,,2329.0,2437.0,2383.0,162.0,702.0,16,9,3099,1024,,
p042-b2-t5,42,2,5,0,image_pack,,133.0,409.0,271.0,162.0,748.0,10,8,2443,1024,rso[0],"h=""imgs"" div.ULSxyf"
p042-b2-t5,42,2,5,1,organic,0,449.0,696.0,572.5,162.0,748.0,10,8,2443,1024,rso[1],div.(no class)
p042-b2-t5,42,2,5,2,organic,1,731.0,832.0,781.5,162.0,748.0,10,8,2443,1024,rso[2],div.g tF2Cxc
p042-b2-t5,42,2,5,3,organic,2,866.0,994.0,930.0,162.0,748.0,10,8,2443,1024,rso[3],div.g
p042-b2-t5,42,2,5,4,organic,3,1031.0,1112.0,1071.5,162.0,748.0,10,8,2443,1024,rso[4],div.g tF2Cxc
p042-b2-t5,42,2,5,5,organic,4,1143.0,1242.0,1192.5,162.0,748.0,10,8,2443,1024,rso[5],div.g tF2Cxc
p042-b2-t5,42,2,5,6,knowledge_panel,,1244.0,1360.0,1302.0,162.0,748.0,10,8,2443,1024,rso[6],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p042-b2-t5,42,2,5,7,organic,5,1362.0,1474.0,1418.0,162.0,748.0,10,8,2443,1024,rso[7],div.g tF2Cxc
p042-b2-t5,42,2,5,8,organic,6,1476.0,1642.0,1559.0,162.0,748.0,10,8,2443,1024,rso[8],div.g tF2Cxc
p042-b2-t5,42,2,5,9,organic,7,1644.0,1914.0,1779.0,162.0,748.0,10,8,2443,1024,rso[9],div.hlcw0c
p042-b2-t6,42,2,6,0,organic,0,133.0,283.0,208.0,162.0,748.0,11,7,2724,1024,rso[0],div.g tF2Cxc
p042-b2-t6,42,2,6,1,organic,1,285.0,523.0,404.0,162.0,748.0,11,7,2724,1024,rso[1],div.(no class)
p042-b2-t6,42,2,6,2,organic,2,525.0,657.0,591.0,162.0,748.0,11,7,2724,1024,rso[2],div.g tF2Cxc
p042-b2-t6,42,2,6,3,organic,3,659.0,774.0,716.5,162.0,748.0,11,7,2724,1024,rso[3],div.g tF2Cxc
p042-b2-t6,42,2,6,4,organic,4,776.0,895.0,835.5,162.0,748.0,11,7,2724,1024,rso[4],div.hlcw0c
p042-b2-t6,42,2,6,5,image_pack,,897.0,1183.0,1040.0,162.0,748.0,11,7,2724,1024,rso[5],"h=""imgs"" div.ULSxyf"
p042-b2-t6,42,2,6,6,organic,5,1185.0,1426.0,1305.5,162.0,748.0,11,7,2724,1024,rso[6],div.(no class)
p042-b2-t6,42,2,6,7,organic,6,1428.0,1526.0,1477.0,162.0,748.0,11,7,2724,1024,rso[7],div.hlcw0c
p042-b2-t6,42,2,6,8,native_ad,,1557.0,1665.0,1611.0,162.0,702.0,11,7,2724,1024,,
p042-b2-t6,42,2,6,9,native_ad,,1692.0,1761.0,1726.5,162.0,702.0,11,7,2724,1024,,
p042-b2-t6,42,2,6,10,unknown_widget,,1892.0,2096.0,1994.0,162.0,748.0,11,7,2724,1024,,
p042-b2-t7,42,2,7,0,dd_top,,158.0,509.0,333.5,162.0,749.0,13,9,2936,1024,,
p042-b2-t7,42,2,7,1,organic,0,542.0,834.0,688.0,162.0,748.0,13,9,2936,1024,rso[0],div.g tF2Cxc
p042-b2-t7,42,2,7,2,organic,1,836.0,952.0,894.0,162.0,748.0,13,9,2936,1024,rso[1],div.g tF2Cxc
p042-b2-t7,42,2,7,3,organic,2,954.0,1068.0,1011.0,162.0,748.0,13,9,2936,1024,rso[2],div.g tF2Cxc
p042-b2-t7,42,2,7,4,organic,3,1070.0,1201.0,1135.5,162.0,748.0,13,9,2936,1024,rso[3],div.g tF2Cxc
p042-b2-t7,42,2,7,5,organic,4,1203.0,1320.0,1261.5,162.0,748.0,13,9,2936,1024,rso[4],div.g tF2Cxc
p042-b2-t7,42,2,7,6,organic,5,1322.0,1436.0,1379.0,162.0,748.0,13,9,2936,1024,rso[5],div.g tF2Cxc
p042-b2-t7,42,2,7,7,organic,6,1438.0,1571.0,1504.5,162.0,748.0,13,9,2936,1024,rso[6],div.g tF2Cxc
p042-b2-t7,42,2,7,8,organic,7,1573.0,1686.0,1629.5,162.0,748.0,13,9,2936,1024,rso[7],div.g tF2Cxc
p042-b2-t7,42,2,7,9,organic,8,1688.0,1803.0,1745.5,162.0,748.0,13,9,2936,1024,rso[8],div.hlcw0c
p042-b2-t7,42,2,7,10,native_ad,,1933.0,2041.0,1987.0,162.0,702.0,13,9,2936,1024,,
p042-b2-t7,42,2,7,11,native_ad,,2069.0,2138.0,2103.5,162.0,702.0,13,9,2936,1024,,
p042-b2-t7,42,2,7,12,unknown_widget,,2183.0,2414.0,2298.5,162.0,748.0,13,9,2936,1024,,
p042-b2-t8,42,2,8,0,dd_top,,158.0,493.0,325.5,162.0,748.0,13,8,3141,1024,,
p042-b2-t8,42,2,8,1,organic,0,512.0,630.0,571.0,162.0,748.0,13,8,3141,1024,rso[0],div.g tF2Cxc
p042-b2-t8,42,2,8,2,organic,1,632.0,893.0,762.5,162.0,748.0,13,8,3141,1024,rso[1],div.(no class)
p042-b2-t8,42,2,8,3,organic,2,895.0,1013.0,954.0,162.0,748.0,13,8,3141,1024,rso[2],div.g tF2Cxc
p042-b2-t8,42,2,8,4,organic,3,1015.0,1129.0,1072.0,162.0,748.0,13,8,3141,1024,rso[3],div.g tF2Cxc
p042-b2-t8,42,2,8,5,organic,4,1131.0,1244.0,1187.5,162.0,748.0,13,8,3141,1024,rso[4],div.g tF2Cxc
p042-b2-t8,42,2,8,6,organic,5,1246.0,1360.0,1303.0,162.0,748.0,13,8,3141,1024,rso[5],div.g tF2Cxc
p042-b2-t8,42,2,8,7,organic,6,1362.0,1474.0,1418.0,162.0,748.0,13,8,3141,1024,rso[6],div.g tF2Cxc
p042-b2-t8,42,2,8,8,organic,7,1476.0,1615.0,1545.5,162.0,748.0,13,8,3141,1024,rso[7],div.hlcw0c
p042-b2-t8,42,2,8,9,image_pack,,1617.0,1884.0,1750.5,162.0,748.0,13,8,3141,1024,rso[8],"h=""imgs"" div.ULSxyf"
p042-b2-t8,42,2,8,10,native_ad,,1925.0,2074.0,1999.5,162.0,702.0,13,8,3141,1024,,
p042-b2-t8,42,2,8,11,native_ad,,2100.0,2269.0,2184.5,162.0,702.0,13,8,3141,1024,,
p042-b2-t8,42,2,8,12,native_ad,,2296.0,2445.0,2370.5,162.0,702.0,13,8,3141,1024,,
p042-b2-t9,42,2,9,0,dd_top,,158.0,454.0,306.0,162.0,749.0,17,9,3587,1024,,
p042-b2-t9,42,2,9,1,native_ad,,469.0,577.0,523.0,162.0,702.0,17,9,3587,1024,,
p042-b2-t9,42,2,9,2,native_ad,,605.0,674.0,639.5,162.0,702.0,17,9,3587,1024,,
p042-b2-t9,42,2,9,3,organic,0,701.0,862.0,781.5,162.0,748.0,17,9,3587,1024,rso[0],div.g tF2Cxc
p042-b2-t9,42,2,9,4,organic,1,864.0,1016.0,940.0,162.0,748.0,17,9,3587,1024,rso[1],div.g tF2Cxc
p042-b2-t9,42,2,9,5,organic,2,1018.0,1133.0,1075.5,162.0,748.0,17,9,3587,1024,rso[2],div.g tF2Cxc
p042-b2-t9,42,2,9,6,organic,3,1135.0,1268.0,1201.5,162.0,748.0,17,9,3587,1024,rso[3],div.g tF2Cxc
p042-b2-t9,42,2,9,7,organic,4,1270.0,1425.0,1347.5,162.0,748.0,17,9,3587,1024,rso[4],div.g tF2Cxc
p042-b2-t9,42,2,9,8,organic,5,1427.0,1559.0,1493.0,162.0,748.0,17,9,3587,1024,rso[5],div.g tF2Cxc
p042-b2-t9,42,2,9,9,organic,6,1561.0,1716.0,1638.5,162.0,748.0,17,9,3587,1024,rso[6],div.g tF2Cxc
p042-b2-t9,42,2,9,10,organic,7,1718.0,1832.0,1775.0,162.0,748.0,17,9,3587,1024,rso[7],div.g tF2Cxc
p042-b2-t9,42,2,9,11,organic,8,1834.0,1952.0,1893.0,162.0,748.0,17,9,3587,1024,rso[8],div.hlcw0c
p042-b2-t9,42,2,9,12,image_pack,,1954.0,2220.0,2087.0,162.0,748.0,17,9,3587,1024,rso[9],"h=""imgs"" div.ULSxyf"
p042-b2-t9,42,2,9,13,native_ad,,2260.0,2409.0,2334.5,162.0,702.0,17,9,3587,1024,,
p042-b2-t9,42,2,9,14,native_ad,,2436.0,2585.0,2510.5,162.0,702.0,17,9,3587,1024,,
p042-b2-t9,42,2,9,15,native_ad,,2611.0,2700.0,2655.5,162.0,702.0,17,9,3587,1024,,
p042-b2-t9,42,2,9,16,unknown_widget,,2745.0,2976.0,2860.5,162.0,748.0,17,9,3587,1024,,
p042-b3-t1,42,3,1,0,image_pack,,133.0,389.0,261.0,162.0,748.0,13,8,2202,1024,rso[0],"h=""imgs"" div.ULSxyf"
p042-b3-t1,42,3,1,1,organic,0,391.0,502.0,446.5,162.0,748.0,13,8,2202,1024,rso[1],div.(no class)
p042-b3-t1,42,3,1,2,organic,1,504.0,610.0,557.0,162.0,748.0,13,8,2202,1024,rso[2],div.g tF2Cxc
p042-b3-t1,42,3,1,3,organic,2,612.0,727.0,669.5,162.0,748.0,13,8,2202,1024,rso[3],div.g tF2Cxc
p042-b3-t1,42,3,1,4,organic,3,729.0,841.0,785.0,162.0,748.0,13,8,2202,1024,rso[4],div.g tF2Cxc
p042-b3-t1,42,3,1,5,organic,4,843.0,958.0,900.5,162.0,748.0,13,8,2202,1024,rso[5],div.g tF2Cxc
p042-b3-t1,42,3,1,6,organic,5,960.0,1094.0,1027.0,162.0,748.0,13,8,2202,1024,rso[6],div.g tF2Cxc
p042-b3-t1,42,3,1,7,organic,6,1096.0,1210.0,1153.0,162.0,748.0,13,8,2202,1024,rso[7],div.g tF2Cxc
p042-b3-t1,42,3,1,8,organic,7,1212.0,1326.0,1269.0,162.0,748.0,13,8,2202,1024,rso[8],div.hlcw0c
p042-b3-t1,42,3,1,9,unknown_widget,,1328.0,1425.0,1376.5,162.0,748.0,13,8,2202,1024,,
p042-b3-t1,42,3,1,10,native_ad,,1457.0,1526.0,1491.5,162.0,702.0,13,8,2202,1024,,
p042-b3-t1,42,3,1,11,native_ad,,1553.0,1661.0,1607.0,162.0,702.0,13,8,2202,1024,,
p042-b3-t1,42,3,1,12,native_ad,,1688.0,1757.0,1722.5,162.0,702.0,13,8,2202,1024,,
p042-b3-t10,42,3,10,0,dd_top,,158.0,509.0,333.5,162.0,748.0,9,8,2303,1024,,
p042-b3-t10,42,3,10,1,organic,0,525.0,768.0,646.5,162.0,748.0,9,8,2303,1024,rso[0],div.(no class)
p042-b3-t10,42,3,10,2,organic,1,770.0,884.0,827.0,162.0,748.0,9,8,2303,1024,rso[1],div.g tF2Cxc
p042-b3-t10,42,3,10,3,organic,2,886.0,1240.0,1063.0,162.0,748.0,9,8,2303,1024,rso[2],div.(no class)
p042-b3-t10,42,3,10,4,organic,3,1242.0,1356.0,1299.0,162.0,748.0,9,8,2303,1024,rso[3],div.g tF2Cxc
p042-b3-t10,42,3,10,5,organic,4,1358.0,1471.0,1414.5,162.0,748.0,9,8,2303,1024,rso[4],div.g tF2Cxc
p042-b3-t10,42,3,10,6,organic,5,1473.0,1587.0,1530.0,162.0,748.0,9,8,2303,1024,rso[5],div.g tF2Cxc
p042-b3-t10,42,3,10,7,organic,6,1589.0,1681.0,1635.0,162.0,748.0,9,8,2303,1024,rso[6],div.g tF2Cxc
p042-b3-t10,42,3,10,8,organic,7,1683.0,1801.0,1742.0,162.0,748.0,9,8,2303,1024,rso[7],div.hlcw0c
p042-b3-t2,42,3,2,0,dd_top,,158.0,509.0,333.5,162.0,748.0,13,6,4094,1024,,
p042-b3-t2,42,3,2,1,organic,0,527.0,887.0,707.0,162.0,748.0,13,6,4094,1024,rso[0],div.(no class)
p042-b3-t2,42,3,2,2,organic,1,889.0,1012.0,950.5,162.0,748.0,13,6,4094,1024,rso[1],div.hlcw0c
p042-b3-t2,42,3,2,3,paa,,1014.0,1202.0,1108.0,162.0,748.0,13,6,4094,1024,rso[2],"h=""paa"" div.ULSxyf"
p042-b3-t2,42,3,2,4,organic,2,1204.0,1611.0,1407.5,162.0,748.0,13,6,4094,1024,rso[3],div.(no class)
p042-b3-t2,42,3,2,5,organic,3,1613.0,1872.0,1742.5,162.0,748.0,13,6,4094,1024,rso[4],div.(no class)
p042-b3-t2,42,3,2,6,organic,4,1874.0,2007.0,1940.5,162.0,748.0,13,6,4094,1024,rso[5],div.g tF2Cxc
p042-b3-t2,42,3,2,7,organic,5,2009.0,2129.0,2069.0,162.0,748.0,13,6,4094,1024,rso[6],div.hlcw0c
p042-b3-t2,42,3,2,8,image_pack,,2131.0,2396.0,2263.5,162.0,748.0,13,6,4094,1024,rso[7],"h=""imgs"" div.ULSxyf"
p042-b3-t2,42,3,2,9,native_ad,,2437.0,2566.0,2501.5,162.0,702.0,13,6,4094,1024,,
p042-b3-t2,42,3,2,10,native_ad,,2592.0,2681.0,2636.5,162.0,702.0,13,6,4094,1024,,
p042-b3-t2,42,3,2,11,native_ad,,2708.0,2816.0,2762.0,162.0,702.0,13,6,4094,1024,,
p042-b3-t2,42,3,2,12,unknown_widget,,2947.0,3151.0,3049.0,162.0,748.0,13,6,4094,1024,,
p042-b3-t3,42,3,3,0,native_ad,,163.0,415.0,289.0,162.0,702.0,15,8,2866,1024,,
p042-b3-t3,42,3,3,1,native_ad,,441.0,550.0,495.5,162.0,702.0,15,8,2866,1024,,
p042-b3-t3,42,3,3,2,native_ad,,577.0,667.0,622.0,162.0,702.0,15,8,2866,1024,,
p042-b3-t3,42,3,3,3,organic,0,694.0,899.0,796.5,162.0,748.0,15,8,2866,1024,rso[0],div.(no class)
p042-b3-t3,42,3,3,4,organic,1,936.0,1066.0,1001.0,162.0,748.0,15,8,2866,1024,rso[1],div.g
p042-b3-t3,42,3,3,5,organic,2,1097.0,1202.0,1149.5,162.0,748.0,15,8,2866,1024,rso[2],div.g tF2Cxc
p042-b3-t3,42,3,3,6,knowledge_panel,,1232.0,1337.0,1284.5,162.0,748.0,15,8,2866,1024,rso[3],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p042-b3-t3,42,3,3,7,organic,3,1355.0,1469.0,1412.0,162.0,748.0,15,8,2866,1024,rso[4],div.g tF2Cxc
p042-b3-t3,42,3,3,8,organic,4,1471.0,1585.0,1528.0,162.0,748.0,15,8,2866,1024,rso[5],div.g tF2Cxc
p042-b3-t3,42,3,3,9,organic,5,1587.0,1701.0,1644.0,162.0,748.0,15,8,2866,1024,rso[6],div.g tF2Cxc
p042-b3-t3,42,3,3,10,organic,6,1703.0,1863.0,1783.0,162.0,748.0,15,8,2866,1024,rso[7],div.g tF2Cxc
p042-b3-t3,42,3,3,11,organic,7,1865.0,1965.0,1915.0,162.0,748.0,15,8,2866,1024,rso[8],div.g
p042-b3-t3,42,3,3,12,native_ad,,1996.0,2065.0,2030.5,162.0,702.0,15,8,2866,1024,,
p042-b3-t3,42,3,3,13,native_ad,,2091.0,2160.0,2125.5,162.0,702.0,15,8,2866,1024,,
p042-b3-t3,42,3,3,14,native_ad,,2187.0,2356.0,2271.5,162.0,702.0,15,8,2866,1024,,
p042-b3-t4,42,3,4,0,dd_top,,158.0,540.0,349.0,162.0,748.0,14,9,3123,1024,,
p042-b3-t4,42,3,4,1,organic,0,561.0,658.0,609.5,162.0,748.0,14,9,3123,1024,rso[0],div.g tF2Cxc
p042-b3-t4,42,3,4,2,organic,1,660.0,798.0,729.0,162.0,748.0,14,9,3123,1024,rso[1],div.hlcw0c
p042-b3-t4,42,3,4,3,image_pack,,800.0,1046.0,923.0,162.0,748.0,14,9,3123,1024,rso[2],"h=""imgs"" div.ULSxyf"
p042-b3-t4,42,3,4,4,organic,2,1048.0,1189.0,1118.5,162.0,748.0,14,9,3123,1024,rso[3],div.g tF2Cxc
p042-b3-t4,42,3,4,5,organic,3,1191.0,1325.0,1258.0,162.0,748.0,14,9,3123,1024,rso[4],div.g tF2Cxc
p042-b3-t4,42,3,4,6,organic,4,1327.0,1440.0,1383.5,162.0,748.0,14,9,3123,1024,rso[5],div.g tF2Cxc
p042-b3-t4,42,3,4,7,organic,5,1442.0,1575.0,1508.5,162.0,748.0,14,9,3123,1024,rso[6],div.g tF2Cxc
p042-b3-t4,42,3,4,8,organic,6,1577.0,1692.0,1634.5,162.0,748.0,14,9,3123,1024,rso[7],div.g tF2Cxc
p042-b3-t4,42,3,4,9,organic,7,1694.0,1848.0,1771.0,162.0,748.0,14,9,3123,1024,rso[8],div.g tF2Cxc
p042-b3-t4,42,3,4,10,organic,8,1850.0,1965.0,1907.5,162.0,748.0,14,9,3123,1024,rso[9],div.hlcw0c
p042-b3-t4,42,3,4,11,native_ad,,1998.0,2106.0,2052.0,162.0,702.0,14,9,3123,1024,,
p042-b3-t4,42,3,4,12,native_ad,,2134.0,2203.0,2168.5,162.0,702.0,14,9,3123,1024,,
p042-b3-t4,42,3,4,13,native_ad,,2230.0,2358.0,2294.0,162.0,702.0,14,9,3123,1024,,
p042-b3-t5,42,3,5,0,dd_top,,158.0,492.0,325.0,162.0,749.0,12,7,2783,1024,,
p042-b3-t5,42,3,5,1,organic,0,510.0,781.0,645.5,162.0,748.0,12,7,2783,1024,rso[0],div.(no class)
p042-b3-t5,42,3,5,2,organic,1,783.0,999.0,891.0,162.0,748.0,12,7,2783,1024,rso[1],div.(no class)
p042-b3-t5,42,3,5,3,organic,2,1001.0,1115.0,1058.0,162.0,748.0,12,7,2783,1024,rso[2],div.g tF2Cxc
p042-b3-t5,42,3,5,4,organic,3,1117.0,1254.0,1185.5,162.0,748.0,12,7,2783,1024,rso[3],div.g tF2Cxc
p042-b3-t5,42,3,5,5,organic,4,1256.0,1395.0,1325.5,162.0,748.0,12,7,2783,1024,rso[4],div.g
p042-b3-t5,42,3,5,6,organic,5,1397.0,1513.0,1455.0,162.0,748.0,12,7,2783,1024,rso[5],div.g tF2Cxc
p042-b3-t5,42,3,5,7,knowledge_panel,,1515.0,1630.0,1572.5,162.0,748.0,12,7,2783,1024,rso[6],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p042-b3-t5,42,3,5,8,organic,6,1632.0,1727.0,1679.5,162.0,748.0,12,7,2783,1024,rso[7],div.g tF2Cxc
p042-b3-t5,42,3,5,9,native_ad,,1761.0,1910.0,1835.5,162.0,702.0,12,7,2783,1024,,
p042-b3-t5,42,3,5,10,native_ad,,1936.0,2105.0,2020.5,162.0,702.0,12,7,2783,1024,,
p042-b3-t5,42,3,5,11,native_ad,,2132.0,2281.0,2206.5,162.0,702.0,12,7,2783,1024,,
p042-b3-t6,42,3,6,0,native_ad,,163.0,272.0,217.5,162.0,702.0,17,9,3206,1024,,
p042-b3-t6,42,3,6,1,native_ad,,299.0,408.0,353.5,162.0,702.0,17,9,3206,1024,,
p042-b3-t6,42,3,6,2,native_ad,,435.0,544.0,489.5,162.0,702.0,17,9,3206,1024,,
p042-b3-t6,42,3,6,3,native_ad,,571.0,661.0,616.0,162.0,702.0,17,9,3206,1024,,
p042-b3-t6,42,3,6,4,organic,0,687.0,914.0,800.5,162.0,748.0,17,9,3206,1024,rso[0],div.(no class)
p042-b3-t6,42,3,6,5,organic,1,945.0,1030.0,987.5,162.0,748.0,17,9,3206,1024,rso[1],div.g tF2Cxc
p042-b3-t6,42,3,6,6,knowledge_panel,,1064.0,1163.0,1113.5,162.0,748.0,17,9,3206,1024,rso[2],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p042-b3-t6,42,3,6,7,organic,2,1197.0,1282.0,1239.5,162.0,748.0,17,9,3206,1024,rso[3],div.g tF2Cxc
p042-b3-t6,42,3,6,8,organic,3,1317.0,1398.0,1357.5,162.0,748.0,17,9,3206,1024,rso[4],div.g tF2Cxc
p042-b3-t6,42,3,6,9,organic,4,1432.0,1578.0,1505.0,162.0,748.0,17,9,3206,1024,rso[5],div.g tF2Cxc
p042-b3-t6,42,3,6,10,organic,5,1580.0,1694.0,1637.0,162.0,748.0,17,9,3206,1024,rso[6],div.g
p042-b3-t6,42,3,6,11,organic,6,1696.0,1828.0,1762.0,162.0,748.0,17,9,3206,1024,rso[7],div.g tF2Cxc
p042-b3-t6,42,3,6,12,organic,7,1830.0,1950.0,1890.0,162.0,748.0,17,9,3206,1024,rso[8],div.g tF2Cxc
p042-b3-t6,42,3,6,13,native_ad,,1980.0,2149.0,2064.5,162.0,702.0,17,9,3206,1024,,
p042-b3-t6,42,3,6,14,native_ad,,2176.0,2245.0,2210.5,162.0,702.0,17,9,3206,1024,,
p042-b3-t6,42,3,6,15,native_ad,,2271.0,2379.0,2325.0,162.0,702.0,17,9,3206,1024,,
p042-b3-t6,42,3,6,16,organic,8,2425.0,2656.0,2540.5,162.0,748.0,17,9,3206,1024,rso[9],div.hlcw0c
p042-b3-t7,42,3,7,0,organic,0,133.0,283.0,208.0,162.0,748.0,12,9,2565,1024,rso[0],div.g tF2Cxc
p042-b3-t7,42,3,7,1,organic,1,285.0,421.0,353.0,162.0,748.0,12,9,2565,1024,rso[1],div.g tF2Cxc
p042-b3-t7,42,3,7,2,organic,2,423.0,579.0,501.0,162.0,748.0,12,9,2565,1024,rso[2],div.g
p042-b3-t7,42,3,7,3,organic,3,581.0,701.0,641.0,162.0,748.0,12,9,2565,1024,rso[3],div.hlcw0c
p042-b3-t7,42,3,7,4,image_pack,,703.0,990.0,846.5,162.0,748.0,12,9,2565,1024,rso[4],"h=""imgs"" div.ULSxyf"
p042-b3-t7,42,3,7,5,paa,,992.0,1080.0,1036.0,162.0,748.0,12,9,2565,1024,rso[5],"h=""paa"" div.ULSxyf"
p042-b3-t7,42,3,7,6,organic,4,1082.0,1199.0,1140.5,162.0,748.0,12,9,2565,1024,rso[6],div.g tF2Cxc
p042-b3-t7,42,3,7,7,organic,5,1201.0,1370.0,1285.5,162.0,748.0,12,9,2565,1024,rso[7],div.g tF2Cxc
p042-b3-t7,42,3,7,8,organic,6,1372.0,1506.0,1439.0,162.0,748.0,12,9,2565,1024,rso[8],div.g tF2Cxc
p042-b3-t7,42,3,7,9,organic,7,1508.0,1639.0,1573.5,162.0,748.0,12,9,2565,1024,rso[9],div.g tF2Cxc
p042-b3-t7,42,3,7,10,organic,8,1641.0,1757.0,1699.0,162.0,748.0,12,9,2565,1024,rso[10],div.hlcw0c
p042-b3-t7,42,3,7,11,native_ad,,1890.0,1959.0,1924.5,162.0,702.0,12,9,2565,1024,,
p042-b3-t8,42,3,8,0,native_ad,,163.0,533.0,348.0,162.0,702.0,14,8,3194,1024,,
p042-b3-t8,42,3,8,1,organic,0,561.0,646.0,603.5,162.0,748.0,14,8,3194,1024,rso[0],div.hlcw0c
p042-b3-t8,42,3,8,2,paa,,694.0,788.0,741.0,162.0,748.0,14,8,3194,1024,rso[1],"h=""paa"" div.ULSxyf"
p042-b3-t8,42,3,8,3,organic,1,813.0,887.0,850.0,162.0,748.0,14,8,3194,1024,rso[2],div.(no class)
p042-b3-t8,42,3,8,4,organic,2,930.0,1157.0,1043.5,162.0,748.0,14,8,3194,1024,rso[3],div.g tF2Cxc
p042-b3-t8,42,3,8,5,organic,3,1188.0,1293.0,1240.5,162.0,748.0,14,8,3194,1024,rso[4],div.g tF2Cxc
p042-b3-t8,42,3,8,6,knowledge_panel,,1328.0,1429.0,1378.5,162.0,748.0,14,8,3194,1024,rso[5],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p042-b3-t8,42,3,8,7,organic,4,1447.0,1581.0,1514.0,162.0,748.0,14,8,3194,1024,rso[6],div.g tF2Cxc
p042-b3-t8,42,3,8,8,organic,5,1583.0,1839.0,1711.0,162.0,748.0,14,8,3194,1024,rso[7],div.(no class)
p042-b3-t8,42,3,8,9,organic,6,1841.0,1978.0,1909.5,162.0,748.0,14,8,3194,1024,rso[8],div.g tF2Cxc
p042-b3-t8,42,3,8,10,organic,7,1980.0,2078.0,2029.0,162.0,748.0,14,8,3194,1024,rso[9],div.hlcw0c
p042-b3-t8,42,3,8,11,native_ad,,2108.0,2197.0,2152.5,162.0,702.0,14,8,3194,1024,,
p042-b3-t8,42,3,8,12,native_ad,,2223.0,2372.0,2297.5,162.0,702.0,14,8,3194,1024,,
p042-b3-t8,42,3,8,13,unknown_widget,,2418.0,2649.0,2533.5,162.0,748.0,14,8,3194,1024,,
p042-b3-t9,42,3,9,0,dd_top,,158.0,454.0,306.0,162.0,748.0,13,8,2687,1024,,
p042-b3-t9,42,3,9,1,native_ad,,470.0,539.0,504.5,162.0,702.0,13,8,2687,1024,,
p042-b3-t9,42,3,9,2,native_ad,,566.0,655.0,610.5,162.0,702.0,13,8,2687,1024,,
p042-b3-t9,42,3,9,3,organic,0,685.0,782.0,733.5,162.0,748.0,13,8,2687,1024,rso[0],div.g tF2Cxc
p042-b3-t9,42,3,9,4,organic,1,784.0,1045.0,914.5,162.0,748.0,13,8,2687,1024,rso[1],div.hlcw0c
p042-b3-t9,42,3,9,5,image_pack,,1047.0,1290.0,1168.5,162.0,748.0,13,8,2687,1024,rso[2],"h=""imgs"" div.ULSxyf"
p042-b3-t9,42,3,9,6,organic,2,1292.0,1432.0,1362.0,162.0,748.0,13,8,2687,1024,rso[3],div.g tF2Cxc
p042-b3-t9,42,3,9,7,organic,3,1434.0,1548.0,1491.0,162.0,748.0,13,8,2687,1024,rso[4],div.g tF2Cxc
p042-b3-t9,42,3,9,8,organic,4,1550.0,1665.0,1607.5,162.0,748.0,13,8,2687,1024,rso[5],div.g tF2Cxc
p042-b3-t9,42,3,9,9,organic,5,1667.0,1799.0,1733.0,162.0,748.0,13,8,2687,1024,rso[6],div.g
p042-b3-t9,42,3,9,10,organic,6,1801.0,1916.0,1858.5,162.0,748.0,13,8,2687,1024,rso[7],div.g tF2Cxc
p042-b3-t9,42,3,9,11,organic,7,1918.0,2015.0,1966.5,162.0,748.0,13,8,2687,1024,rso[8],div.hlcw0c
p042-b3-t9,42,3,9,12,native_ad,,2047.0,2196.0,2121.5,162.0,702.0,13,8,2687,1024,,
p042-b4-t1,42,4,1,0,native_ad,,163.0,374.0,268.5,162.0,702.0,17,8,3187,1024,,
p042-b4-t1,42,4,1,1,native_ad,,401.0,470.0,435.5,162.0,702.0,17,8,3187,1024,,
p042-b4-t1,42,4,1,2,native_ad,,497.0,566.0,531.5,162.0,702.0,17,8,3187,1024,,
p042-b4-t1,42,4,1,3,native_ad,,593.0,662.0,627.5,162.0,702.0,17,8,3187,1024,,
p042-b4-t1,42,4,1,4,organic,0,689.0,773.0,731.0,162.0,748.0,17,8,3187,1024,rso[0],div.g tF2Cxc
p042-b4-t1,42,4,1,5,organic,1,808.0,889.0,848.5,162.0,748.0,17,8,3187,1024,rso[1],div.g tF2Cxc
p042-b4-t1,42,4,1,6,organic,2,924.0,1045.0,984.5,162.0,748.0,17,8,3187,1024,rso[2],div.g tF2Cxc
p042-b4-t1,42,4,1,7,knowledge_panel,,1080.0,1161.0,1120.5,162.0,748.0,17,8,3187,1024,rso[3],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p042-b4-t1,42,4,1,8,organic,3,1196.0,1379.0,1287.5,162.0,748.0,17,8,3187,1024,rso[4],div.g tF2Cxc
p042-b4-t1,42,4,1,9,organic,4,1414.0,1511.0,1462.5,162.0,748.0,17,8,3187,1024,rso[5],div.(no class)
